7.8307e-05-4.781e-05i,7.7575e-05-4.8419e-05i,7.54e-05-5.0231e-05i,7.1838e-05-5.3199e-05i,6.698e-05-5.7246e-05i,6.0954e-05-6.2266e-05i,5.3914e-05-6.8131e-05i,4.6043e-05-7.4688e-05i,3.7545e-05-8.1767e-05i,2.864e-05-8.9185e-05i,1.9559e-05-9.675e-05i,1.0537e-05-0.00010427i,1.807e-06-0.00011154i,-6.4041e-06-0.00011838i,-1.3884e-05-0.00012461i,-2.0438e-05-0.00013007i,-2.5898e-05-0.00013462i,-3.0122e-05-0.00013814i,-3.3e-05-0.00014053i,-3.4458e-05-0.00014175i,-3.4458e-05-0.00014175i,-3.3e-05-0.00014053i,-3.0122e-05-0.00013814i,-2.5898e-05-0.00013462i,-2.0438e-05-0.00013007i,-1.3884e-05-0.00012461i,-6.4041e-06-0.00011838i,1.807e-06-0.00011154i,1.0537e-05-0.00010427i,1.9559e-05-9.675e-05i,2.864e-05-8.9185e-05i,3.7545e-05-8.1767e-05i,4.6043e-05-7.4688e-05i,5.3914e-05-6.8131e-05i,6.0954e-05-6.2266e-05i,6.698e-05-5.7246e-05i,7.1838e-05-5.3199e-05i,7.54e-05-5.0231e-05i,7.7575e-05-4.8419e-05i,7.8307e-05-4.781e-05i
7.3656e-05-5.1033e-05i,7.3006e-05-5.1691e-05i,7.1072e-05-5.365e-05i,6.7905e-05-5.6857e-05i,6.3587e-05-6.1231e-05i,5.8229e-05-6.6657e-05i,5.197e-05-7.2995e-05i,4.4973e-05-8.0082e-05i,3.7418e-05-8.7733e-05i,2.9501e-05-9.5751e-05i,2.1428e-05-0.00010393i,1.3407e-05-0.00011205i,5.6459e-06-0.00011991i,-1.6539e-06-0.0001273i,-8.3035e-06-0.00013404i,-1.4131e-05-0.00013994i,-1.8985e-05-0.00014486i,-2.274e-05-0.00014866i,-2.5298e-05-0.00015125i,-2.6594e-05-0.00015256i,-2.6594e-05-0.00015256i,-2.5298e-05-0.00015125i,-2.274e-05-0.00014866i,-1.8985e-05-0.00014486i,-1.4131e-05-0.00013994i,-8.3035e-06-0.00013404i,-1.6539e-06-0.0001273i,5.6459e-06-0.00011991i,1.3407e-05-0.00011205i,2.1428e-05-0.00010393i,2.9501e-05-9.5751e-05i,3.7418e-05-8.7733e-05i,4.4973e-05-8.0082e-05i,5.197e-05-7.2995e-05i,5.8229e-05-6.6657e-05i,6.3587e-05-6.1231e-05i,6.7905e-05-5.6857e-05i,7.1072e-05-5.365e-05i,7.3006e-05-5.1691e-05i,7.3656e-05-5.1033e-05i
6.7515e-05-5.3894e-05i,6.6964e-05-5.4598e-05i,6.5323e-05-5.6691e-05i,6.2635e-05-6.0119e-05i,5.8971e-05-6.4794e-05i,5.4425e-05-7.0594e-05i,4.9114e-05-7.7369e-05i,4.3177e-05-8.4944e-05i,3.6766e-05-9.3122e-05i,3.0049e-05-0.00010169i,2.3199e-05-0.00011043i,1.6393e-05-0.00011911i,9.8075e-06-0.00012752i,3.6135e-06-0.00013542i,-2.0288e-06-0.00014262i,-6.9734e-06-0.00014892i,-1.1092e-05-0.00015418i,-1.4278e-05-0.00015824i,-1.6449e-05-0.00016101i,-1.7549e-05-0.00016242i,-1.7549e-05-0.00016242i,-1.6449e-05-0.00016101i,-1.4278e-05-0.00015824i,-1.1092e-05-0.00015418i,-6.9734e-06-0.00014892i,-2.0288e-06-0.00014262i,3.6135e-06-0.00013542i,9.8075e-06-0.00012752i,1.6393e-05-0.00011911i,2.3199e-05-0.00011043i,3.0049e-05-0.00010169i,3.6766e-05-9.3122e-05i,4.3177e-05-8.4944e-05i,4.9114e-05-7.7369e-05i,5.4425e-05-7.0594e-05i,5.8971e-05-6.4794e-05i,6.2635e-05-6.0119e-05i,6.5323e-05-5.6691e-05i,6.6964e-05-5.4598e-05i,6.7515e-05-5.3894e-05i
6.0415e-05-5.6389e-05i,5.9972e-05-5.7134e-05i,5.8655e-05-5.9349e-05i,5.6498e-05-6.2977e-05i,5.3556e-05-6.7924e-05i,4.9907e-05-7.4062e-05i,4.5644e-05-8.1232e-05i,4.0877e-05-8.9248e-05i,3.5731e-05-9.7902e-05i,3.0339e-05-0.00010697i,2.484e-05-0.00011622i,1.9377e-05-0.00012541i,1.409e-05-0.0001343i,9.1182e-06-0.00014266i,4.5889e-06-0.00015028i,6.1978e-07-0.00015695i,-2.6864e-06-0.00016251i,-5.244e-06-0.00016682i,-6.9868e-06-0.00016975i,-7.8697e-06-0.00017123i,-7.8697e-06-0.00017123i,-6.9868e-06-0.00016975i,-5.244e-06-0.00016682i,-2.6864e-06-0.00016251i,6.1978e-07-0.00015695i,4.5889e-06-0.00015028i,9.1182e-06-0.00014266i,1.409e-05-0.0001343i,1.9377e-05-0.00012541i,2.484e-05-0.00011622i,3.0339e-05-0.00010697i,3.5731e-05-9.7902e-05i,4.0877e-05-8.9248e-05i,4.5644e-05-8.1232e-05i,4.9907e-05-7.4062e-05i,5.3556e-05-6.7924e-05i,5.6498e-05-6.2977e-05i,5.8655e-05-5.9349e-05i,5.9972e-05-5.7134e-05i,6.0415e-05-5.6389e-05i
5.2922e-05-5.8519e-05i,5.2591e-05-5.93e-05i,5.1606e-05-6.1623e-05i,4.9993e-05-6.5427e-05i,4.7794e-05-7.0614e-05i,4.5065e-05-7.705e-05i,4.1877e-05-8.4568e-05i,3.8313e-05-9.2973e-05i,3.4465e-05-0.00010205i,3.0432e-05-0.00011156i,2.632e-05-0.00012125i,2.2235e-05-0.00013089i,1.8282e-05-0.00014021i,1.4564e-05-0.00014898i,1.1177e-05-0.00015697i,8.2089e-06-0.00016397i,5.7366e-06-0.0001698i,3.824e-06-0.00017431i,2.5208e-06-0.00017738i,1.8607e-06-0.00017894i,1.8607e-06-0.00017894i,2.5208e-06-0.00017738i,3.824e-06-0.00017431i,5.7366e-06-0.0001698i,8.2089e-06-0.00016397i,1.1177e-05-0.00015697i,1.4564e-05-0.00014898i,1.8282e-05-0.00014021i,2.2235e-05-0.00013089i,2.632e-05-0.00012125i,3.0432e-05-0.00011156i,3.4465e-05-0.00010205i,3.8313e-05-9.2973e-05i,4.1877e-05-8.4568e-05i,4.5065e-05-7.705e-05i,4.7794e-05-7.0614e-05i,4.9993e-05-6.5427e-05i,5.1606e-05-6.1623e-05i,5.2591e-05-5.93e-05i,5.2922e-05-5.8519e-05i
4.5608e-05-6.0285e-05i,4.5384e-05-6.1097e-05i,4.4718e-05-6.3512e-05i,4.3626e-05-6.7466e-05i,4.2138e-05-7.2859e-05i,4.0292e-05-7.9549e-05i,3.8135e-05-8.7364e-05i,3.5723e-05-9.6102e-05i,3.312e-05-0.00010554i,3.0391e-05-0.00011542i,2.7609e-05-0.0001255i,2.4845e-05-0.00013552i,2.217e-05-0.00014521i,1.9654e-05-0.00015432i,1.7363e-05-0.00016263i,1.5354e-05-0.0001699i,1.3681e-05-0.00017597i,1.2387e-05-0.00018065i,1.1506e-05-0.00018385i,1.1059e-05-0.00018547i,1.1059e-05-0.00018547i,1.1506e-05-0.00018385i,1.2387e-05-0.00018065i,1.3681e-05-0.00017597i,1.5354e-05-0.0001699i,1.7363e-05-0.00016263i,1.9654e-05-0.00015432i,2.217e-05-0.00014521i,2.4845e-05-0.00013552i,2.7609e-05-0.0001255i,3.0391e-05-0.00011542i,3.312e-05-0.00010554i,3.5723e-05-9.6102e-05i,3.8135e-05-8.7364e-05i,4.0292e-05-7.9549e-05i,4.2138e-05-7.2859e-05i,4.3626e-05-6.7466e-05i,4.4718e-05-6.3512e-05i,4.5384e-05-6.1097e-05i,4.5608e-05-6.0285e-05i
3.9012e-05-6.1691e-05i,3.8883e-05-6.2528e-05i,3.85e-05-6.5018e-05i,3.7874e-05-6.9095e-05i,3.7019e-05-7.4655e-05i,3.5959e-05-8.1554e-05i,3.4721e-05-8.9612e-05i,3.3336e-05-9.8621e-05i,3.1841e-05-0.00010835i,3.0275e-05-0.00011854i,2.8678e-05-0.00012893i,2.7091e-05-0.00013926i,2.5555e-05-0.00014925i,2.4111e-05-0.00015865i,2.2795e-05-0.00016721i,2.1642e-05-0.00017472i,2.0682e-05-0.00018097i,1.9939e-05-0.0001858i,1.9432e-05-0.00018909i,1.9176e-05-0.00019076i,1.9176e-05-0.00019076i,1.9432e-05-0.00018909i,1.9939e-05-0.0001858i,2.0682e-05-0.00018097i,2.1642e-05-0.00017472i,2.2795e-05-0.00016721i,2.4111e-05-0.00015865i,2.5555e-05-0.00014925i,2.7091e-05-0.00013926i,2.8678e-05-0.00012893i,3.0275e-05-0.00011854i,3.1841e-05-0.00010835i,3.3336e-05-9.8621e-05i,3.4721e-05-8.9612e-05i,3.5959e-05-8.1554e-05i,3.7019e-05-7.4655e-05i,3.7874e-05-6.9095e-05i,3.85e-05-6.5018e-05i,3.8883e-05-6.2528e-05i,3.9012e-05-6.1691e-05i
3.3607e-05-6.2741e-05i,3.3556e-05-6.3597e-05i,3.3404e-05-6.6144e-05i,3.3155e-05-7.0315e-05i,3.2816e-05-7.6003e-05i,3.2395e-05-8.306e-05i,3.1903e-05-9.1303e-05i,3.1353e-05-0.00010052i,3.0759e-05-0.00011047i,3.0137e-05-0.0001209i,2.9502e-05-0.00013153i,2.8872e-05-0.00014209i,2.8262e-05-0.00015232i,2.7688e-05-0.00016193i,2.7165e-05-0.00017069i,2.6707e-05-0.00017836i,2.6326e-05-0.00018476i,2.6031e-05-0.0001897i,2.583e-05-0.00019307i,2.5728e-05-0.00019478i,2.5728e-05-0.00019478i,2.583e-05-0.00019307i,2.6031e-05-0.0001897i,2.6326e-05-0.00018476i,2.6707e-05-0.00017836i,2.7165e-05-0.00017069i,2.7688e-05-0.00016193i,2.8262e-05-0.00015232i,2.8872e-05-0.00014209i,2.9502e-05-0.00013153i,3.0137e-05-0.0001209i,3.0759e-05-0.00011047i,3.1353e-05-0.00010052i,3.1903e-05-9.1303e-05i,3.2395e-05-8.306e-05i,3.2816e-05-7.6003e-05i,3.3155e-05-7.0315e-05i,3.3404e-05-6.6144e-05i,3.3556e-05-6.3597e-05i,3.3607e-05-6.2741e-05i
2.9779e-05-6.3438e-05i,2.9782e-05-6.4308e-05i,2.9793e-05-6.6893e-05i,2.981e-05-7.1127e-05i,2.9834e-05-7.6901e-05i,2.9863e-05-8.4065e-05i,2.9897e-05-9.2433e-05i,2.9935e-05-0.00010179i,2.9976e-05-0.00011189i,3.0019e-05-0.00012247i,3.0063e-05-0.00013327i,3.0107e-05-0.00014399i,3.0149e-05-0.00015437i,3.0189e-05-0.00016413i,3.0225e-05-0.00017302i,3.0257e-05-0.00018081i,3.0283e-05-0.0001873i,3.0304e-05-0.00019232i,3.0318e-05-0.00019574i,3.0325e-05-0.00019748i,3.0325e-05-0.00019748i,3.0318e-05-0.00019574i,3.0304e-05-0.00019232i,3.0283e-05-0.0001873i,3.0257e-05-0.00018081i,3.0225e-05-0.00017302i,3.0189e-05-0.00016413i,3.0149e-05-0.00015437i,3.0107e-05-0.00014399i,3.0063e-05-0.00013327i,3.0019e-05-0.00012247i,2.9976e-05-0.00011189i,2.9935e-05-0.00010179i,2.9897e-05-9.2433e-05i,2.9863e-05-8.4065e-05i,2.9834e-05-7.6901e-05i,2.981e-05-7.1127e-05i,2.9793e-05-6.6893e-05i,2.9782e-05-6.4308e-05i,2.9779e-05-6.3438e-05i
2.7795e-05-6.3786e-05i,2.7827e-05-6.4662e-05i,2.7921e-05-6.7267e-05i,2.8076e-05-7.1533e-05i,2.8287e-05-7.735e-05i,2.8549e-05-8.4568e-05i,2.8855e-05-9.2999e-05i,2.9197e-05-0.00010242i,2.9566e-05-0.0001126i,2.9953e-05-0.00012327i,3.0347e-05-0.00013414i,3.0739e-05-0.00014495i,3.1118e-05-0.0001554i,3.1475e-05-0.00016523i,3.18e-05-0.00017419i,3.2084e-05-0.00018204i,3.2322e-05-0.00018858i,3.2505e-05-0.00019364i,3.263e-05-0.00019708i,3.2693e-05-0.00019883i,3.2693e-05-0.00019883i,3.263e-05-0.00019708i,3.2505e-05-0.00019364i,3.2322e-05-0.00018858i,3.2084e-05-0.00018204i,3.18e-05-0.00017419i,3.1475e-05-0.00016523i,3.1118e-05-0.0001554i,3.0739e-05-0.00014495i,3.0347e-05-0.00013414i,2.9953e-05-0.00012327i,2.9566e-05-0.0001126i,2.9197e-05-0.00010242i,2.8855e-05-9.2999e-05i,2.8549e-05-8.4568e-05i,2.8287e-05-7.735e-05i,2.8076e-05-7.1533e-05i,2.7921e-05-6.7267e-05i,2.7827e-05-6.4662e-05i,2.7795e-05-6.3786e-05i
